relpath	source	ref	n_lines	prose_p50	prose_p90	width_var	hard_breaks	disposition
tst-planning-analysis/553-process-and-organization-adaptation---organizational-learning-patterns.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	72	77	251	14551.7	2	mixed
tst-planning-analysis/448-mob-programming---group-programming-sessions-and-collaborative-coding-practices.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	54	99	279	16685.6	1	mixed
tst-planning-analysis/876-memory-leak-prevention-patterns---bounded-ets-tables-and-cleanup-strategies.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	68	67	233	9624.6	1	mixed
tst-planning-analysis/153-advanced-debugging.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	39	59	82	15034.5	2	wrapped
tst-planning-analysis/250-refactoring-prioritization-through-forensics.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	28	130	536	35538.6	1	clean
tst-planning-analysis/586-genserver-state-management-patterns.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	59	61	145	9802.7	4	mixed
tst-planning-analysis/352-data-driven-architecture-decisions---using-empirical-evidence-from-codebases-to-guide-architectural-choices.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	24	120	492	31613.4	4	clean
tst-planning-analysis/871-beam-jit-compiler-optimization---leveraging-otp-24-performance-improvements.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	63	73	319	16378.5	2	mixed
tst-planning-analysis/415-documentation-and-discoverability-in-metaprogramming.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	62	80	159	10178.7	5	mixed
tst-planning-analysis/719-function-argument-passing-strategies---passing-functions-as-parameters-for-flexibility.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	66	64	138	10200.2	1	mixed
tst-planning-analysis/845-machine-learning-production-deployment-patterns---serving-models-with-nxserving-architecture.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	60	80	302	19168.5	1	mixed
tst-planning-analysis/283-protocol-integration-with-set-theoretic-types.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	31	102	195	30945.2	2	mixed
tst-planning-analysis/613-process-testing-isolation-techniques.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	112	40	73	640.8	5	mixed
tst-planning-analysis/785-network-transparency---making-distribution-invisible-to-application-logic.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	69	92	258	8737.0	2	mixed
tst-planning-analysis/647-refactoring-toward-age-similarity---strategies-for-grouping-code-by-similar-ages-to-reduce-cognitive-load.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	59	82	324	17424.3	3	mixed
tst-planning-analysis/035-decoupling-middleware.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	55	71	235	14984.5	2	mixed
tst-planning-analysis/403-code-maintainability-in-metaprogramming---keeping-macro-heavy-codebases-maintainable.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	68	71	281	18265.4	1	mixed
tst-planning-analysis/695-docker-refactoring-candidate-detection---applying-hotspot-analysis-to-containerized-applications.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	60	73	262	22453.6	1	mixed
tst-planning-analysis/099-complexity-shape-analysis.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	56	89	259	8798.9	1	mixed
tst-planning-analysis/187-breaking-temporal-coupling.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	44	80	241	10675.3	2	mixed
tst-planning-analysis/812-wiki-style-reference-resolution-systems---implementing-pagename-linking-with-dynamic-resolution.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	50	95	340	17250.8	1	mixed
tst-planning-analysis/248-normalization-of-deviance---preventing-complexity-drift-through-trend-analysis.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	23	114	560	40704.2	3	mixed
tst-planning-analysis/427-data-portability---format-longevity-and-tool-independence-through-plain-text.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	61	76	277	18436.1	3	mixed
tst-planning-analysis/756-data-transformation-pipelines---systematic-data-processing-workflows.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	146	34	61	525.0	2	mixed
tst-planning-analysis/316-temporal-coupling-analysis-methods.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	41	92	170	14259.2	3	mixed
tst-planning-analysis/367-macro-definition-and-expansion---basic-macro-definition-patterns-and-expansion-behavior.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	78	55	122	7340.0	6	mixed
tst-planning-analysis/024-backpressure.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	37	81	102	18618.0	0	mixed
tst-planning-analysis/167-operators.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	38	69	80	10036.9	0	wrapped
tst-planning-analysis/847-distributed-machine-learning-coordination---multi-node-training-and-inference-patterns.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	65	83	255	9271.5	3	mixed
tst-planning-analysis/737-lazy-computation-strategies---memory-efficient-processing-of-large-datasets.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	108	36	72	895.8	5	mixed
tst-planning-analysis/911-static-analysis-integration---dialyzer-type-checking-and-warning-management.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	60	74	312	15055.9	1	mixed
tst-planning-analysis/501-configuration-languages---domain-appropriate-configuration-approaches.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	58	60	301	17508.2	3	mixed
tst-planning-analysis/645-successful-system-curse-management---handling-technical-debt-accumulation-in-high-growth-systems.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	55	99	292	17888.1	2	mixed
tst-planning-analysis/144-mechanical-advantage.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	22	74	238	23820.3	0	mixed
tst-planning-analysis/015-integration-points.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	166	33	61	456.5	2	mixed
tst-planning-analysis/582-property-based-testing-integration---integrating-property-based-testing-with-traditional-unit-testing.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	63	72	260	13444.8	2	mixed
tst-planning-analysis/771-source-code-formatting---maintaining-consistent-code-style-and-readability.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	66	97	234	13883.4	1	mixed
tst-planning-analysis/699-component-detection-across-architectural-layers.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	78	61	229	11352.1	4	mixed
tst-planning-analysis/860-binary-compression-and-storage-efficiency---memory-footprint-reduction-techniques.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	69	92	241	8595.3	5	mixed
tst-planning-analysis/088-genserver-boundaries.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	77	70	181	7941.4	2	mixed
tst-planning-analysis/779-message-passing-patterns---communication-between-independent-processes.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	121	37	65	614.4	3	mixed
tst-planning-analysis/708-immutable-data-coding-patterns---best-practices-for-programming-with-immutable-structures.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	66	97	276	15071.7	1	mixed
tst-planning-analysis/196-extending-your-life-span---preventing-time-based-production-failures.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	34	75	144	25098.5	1	mixed
tst-planning-analysis/517-hostname-vs-dns-name-disambiguation---network-identity-management-patterns.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	56	80	166	10349.9	2	mixed
tst-planning-analysis/712-date-and-time-programming---temporal-data-handling-and-time-based-computations.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	149	28	60	468.6	1	mixed
tst-planning-analysis/801-performance-based-library-selection---using-benchmark-data-6x-parsing-speed-for-architectural-decisions.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	67	96	267	11458.8	2	mixed
tst-planning-analysis/808-alternative-technology-comparison-frameworks---systematic-evaluation-of-competing-solutions.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	57	67	246	17290.4	3	mixed
tst-planning-analysis/305-hotspot-investigation-by-name-analysis.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	37	86	231	16862.9	2	mixed
tst-planning-analysis/959-blockchain-integration-patterns---distributed-ledger-technology-integration.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	64	69	215	14732.4	4	mixed
tst-planning-analysis/075-pragmatic-teams.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	61	66	233	13840.6	2	mixed
tst-planning-analysis/637-language-neutral-coupling-analysis---cross-language-temporal-coupling-detection-techniques.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	73	94	185	7490.4	2	mixed
tst-planning-analysis/525-mechanical-advantage-in-automation---automation-leverage-and-risk-management.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	78	55	154	10892.0	3	mixed
tst-planning-analysis/833-development-vs-production-hot-reloading.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	59	75	325	18995.7	2	mixed
tst-planning-analysis/102-let-it-crash-philosophy.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	50	83	204	22078.0	4	mixed
tst-planning-analysis/930-inter-service-communication-protocols---service-mesh-and-discovery-patterns.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	62	76	290	21233.6	1	mixed
tst-planning-analysis/912-code-formatting-automation---mix-format-and-team-consistency-practices.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	64	92	250	15215.1	3	mixed
tst-planning-analysis/763-test-driven-development---writing-tests-before-implementation.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	58	65	263	13756.0	2	mixed
tst-planning-analysis/054-configuration-transparency.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	57	73	283	16260.0	4	mixed
tst-planning-analysis/372-module-extension-via-code-injection---techniques-for-extending-modules-with-additional-functionality.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	74	54	116	9414.8	1	mixed
tst-planning-analysis/828-process-health-monitoring-systems---handling-down-messages-and-process-lifecycle-tracking.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	57	86	352	13961.8	3	mixed
tst-planning-analysis/002-dry-principle.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	29	75	148	19611.8	1	mixed
tst-planning-analysis/409-code-size-impact-of-metaprogramming.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	62	71	202	12577.7	2	mixed
tst-planning-analysis/838-file-extension-based-monitoring-configuration---selective-watching-for-workflow-optimization.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	56	77	378	21146.9	2	mixed
tst-planning-analysis/492-user-feedback-integration---getting-early-user-input.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	49	112	501	25216.0	1	mixed
tst-planning-analysis/664-layered-architecture-consistency-cost-analysis---quantifying-the-maintenance-cost-of-strict-layering.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	73	79	215	17151.4	4	mixed
tst-planning-analysis/685-invisible-organizational-context-analysis---techniques-for-surfacing-hidden-organizational-factors-affecting-code-quality.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	64	92	324	14624.1	2	mixed
tst-planning-analysis/835-live-css-and-component-hot-swapping---real-time-ui-updates-without-full-page-refresh.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	61	59	146	13604.1	4	mixed
tst-planning-analysis/581-test-repeatability-techniques---ensuring-consistent-test-outcomes-across-runs-and-environments.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	58	85	308	19577.2	7	mixed
tst-planning-analysis/500-language-extension-patterns---extending-existing-languages-for-domains.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	64	66	134	13284.8	2	mixed
tst-planning-analysis/590-input-validation-and-sanitization---patterns-for-safely-handling-untrusted-input-at-boundary-layers.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	136	35	73	673.9	2	mixed
tst-planning-analysis/212-api-versioning-strategy---minimizing-consumer-development-time.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	30	92	543	34535.0	1	mixed
tst-planning-analysis/592-lifecycle-vs-supervision-distinction.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	77	60	196	19393.7	5	mixed
tst-planning-analysis/567-map-access-pattern-optimization---optimal-patterns-for-reading-writing-updating-maps-and-structs.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	61	87	319	16157.7	3	mixed
tst-planning-analysis/237-knowledge-loss-and-expert-identification---measuring-development-time-impact-of-knowledge-islands.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	32	101	174	27234.8	2	mixed
tst-planning-analysis/270-function-organization-by-purpose---minimizing-cognitive-load-through-data-centric-design.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	23	98	558	48040.3	1	mixed
tst-planning-analysis/162-inheritance-tax.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	41	62	91	8634.2	3	wrapped
tst-planning-analysis/895-websocket-connection-management---handling-millions-of-concurrent-connections.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	60	75	344	20012.7	3	mixed
tst-planning-analysis/636-change-pattern-surprise-detection---algorithms-for-identifying-unexpected-coupling-relationships.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	52	95	265	18574.6	3	mixed
tst-planning-analysis/393-html-dsl-implementation---building-a-complete-html-generation-dsl.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	65	75	193	12549.8	1	mixed
tst-planning-analysis/147-list-comprehensions.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	48	77	117	19760.3	3	mixed
tst-planning-analysis/330-organizational-metrics-from-code---mining-team-effectiveness-from-version-control.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	40	78	142	13577.7	3	mixed
tst-planning-analysis/189-pride-and-prejudice.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	24	83	431	24318.0	0	mixed
tst-planning-analysis/455-proactive-career-management---investment-in-self-vs-waiting-for-employers.md	live:/Users/josephwecker-v2/src/_core/tst/planning/analysis	worktree	61	68	300	27844.2	1	mixed
